,type-id,instance-id,timestamp,value
91,522558,214458,2007-10-04 19:00:00,132.6
92,522558,214458,2007-10-04 20:00:00,195.3
93,522558,214458,2007-10-04 21:00:00,196.3
94,522558,214458,2007-10-04 22:00:00,232.2
95,522558,214458,2007-10-04 23:00:00,114.9
96,522558,214458,2007-10-05 00:00:00,167.2
97,522558,214458,2007-10-05 01:00:00,230.8
98,522558,214458,2007-10-05 02:00:00,135.0
99,522558,214458,2007-10-05 03:00:00,305.0
100,522558,214458,2007-10-05 04:00:00,232.7
101,522558,214458,2007-10-05 05:00:00,277.1
102,522558,214458,2007-10-05 06:00:00,127.0
115,522558,214458,2007-10-05 19:00:00,215.6
116,522558,214458,2007-10-05 20:00:00,275.8
117,522558,214458,2007-10-05 21:00:00,318.4
118,522558,214458,2007-10-05 22:00:00,266.4
119,522558,214458,2007-10-05 23:00:00,233.4
120,522558,214458,2007-10-06 00:00:00,210.0
121,522558,214458,2007-10-06 01:00:00,221.6
122,522558,214458,2007-10-06 02:00:00,245.2
123,522558,214458,2007-10-06 03:00:00,221.3
124,522558,214458,2007-10-06 04:00:00,261.5
125,522558,214458,2007-10-06 05:00:00,151.4
126,522558,214458,2007-10-06 06:00:00,274.7
139,522558,214458,2007-10-06 19:00:00,272.5
140,522558,214458,2007-10-06 20:00:00,278.5
141,522558,214458,2007-10-06 21:00:00,283.7
142,522558,214458,2007-10-06 22:00:00,241.7
143,522558,214458,2007-10-06 23:00:00,158.0
144,522558,214458,2007-10-07 00:00:00,196.7
145,522558,214458,2007-10-07 01:00:00,333.0
146,522558,214458,2007-10-07 02:00:00,160.9
147,522558,214458,2007-10-07 03:00:00,341.2
148,522558,214458,2007-10-07 04:00:00,226.4
149,522558,214458,2007-10-07 05:00:00,131.5
150,522558,214458,2007-10-07 06:00:00,189.2
163,522558,214458,2007-10-07 19:00:00,166.6
164,522558,214458,2007-10-07 20:00:00,256.8
165,522558,214458,2007-10-07 21:00:00,146.5
166,522558,214458,2007-10-07 22:00:00,272.4
167,522558,214458,2007-10-07 23:00:00,274.7
168,522558,214458,2007-10-08 00:00:00,200.2
169,522558,214458,2007-10-08 01:00:00,219.9
170,522558,214458,2007-10-08 02:00:00,196.5
171,522558,214458,2007-10-08 03:00:00,287.5
172,522558,214458,2007-10-08 04:00:00,139.3
173,522558,214458,2007-10-08 05:00:00,210.8
174,522558,214458,2007-10-08 06:00:00,285.0
187,522558,214458,2007-10-08 19:00:00,232.1
188,522558,214458,2007-10-08 20:00:00,250.8
189,522558,214458,2007-10-08 21:00:00,239.2
190,522558,214458,2007-10-08 22:00:00,216.4
191,522558,214458,2007-10-08 23:00:00,180.4
192,522558,214458,2007-10-09 00:00:00,192.2
193,522558,214458,2007-10-09 01:00:00,196.5
194,522558,214458,2007-10-09 02:00:00,112.8
195,522558,214458,2007-10-09 03:00:00,140.2
196,522558,214458,2007-10-09 04:00:00,321.7
197,522558,214458,2007-10-09 05:00:00,345.3
198,522558,214458,2007-10-09 06:00:00,290.0
211,522558,214458,2007-10-09 19:00:00,137.6
212,522558,214458,2007-10-09 20:00:00,308.6
213,522558,214458,2007-10-09 21:00:00,177.8
214,522558,214458,2007-10-09 22:00:00,214.2
215,522558,214458,2007-10-09 23:00:00,157.5
216,522558,214458,2007-10-10 00:00:00,120.2
217,522558,214458,2007-10-10 01:00:00,140.2
218,522558,214458,2007-10-10 02:00:00,164.5
219,522558,214458,2007-10-10 03:00:00,310.8
220,522558,214458,2007-10-10 04:00:00,228.7
221,522558,214458,2007-10-10 05:00:00,177.3
222,522558,214458,2007-10-10 06:00:00,265.6
235,522558,214458,2007-10-10 19:00:00,188.3
236,522558,214458,2007-10-10 20:00:00,205.2
237,522558,214458,2007-10-10 21:00:00,273.5
238,522558,214458,2007-10-10 22:00:00,263.0
239,522558,214458,2007-10-10 23:00:00,330.2
240,522558,214458,2007-10-11 00:00:00,146.0
241,522558,214458,2007-10-11 01:00:00,146.8
242,522558,214458,2007-10-11 02:00:00,164.8
243,522558,214458,2007-10-11 03:00:00,177.2
244,522558,214458,2007-10-11 04:00:00,342.1
245,522558,214458,2007-10-11 05:00:00,270.5
246,522558,214458,2007-10-11 06:00:00,187.9
259,522558,214458,2007-10-11 19:00:00,296.6
260,522558,214458,2007-10-11 20:00:00,177.8
261,522558,214458,2007-10-11 21:00:00,190.3
262,522558,214458,2007-10-11 22:00:00,313.7
263,522558,214458,2007-10-11 23:00:00,248.8
264,522558,214458,2007-10-12 00:00:00,341.8
265,522558,214458,2007-10-12 01:00:00,281.6
266,522558,214458,2007-10-12 02:00:00,213.1
267,522558,214458,2007-10-12 03:00:00,349.9
268,522558,214458,2007-10-12 04:00:00,274.6
269,522558,214458,2007-10-12 05:00:00,153.1
270,522558,214458,2007-10-12 06:00:00,177.2
283,522558,214458,2007-10-12 19:00:00,195.8
284,522558,214458,2007-10-12 20:00:00,228.6
285,522558,214458,2007-10-12 21:00:00,266.5
286,522558,214458,2007-10-12 22:00:00,248.5
287,522558,214458,2007-10-12 23:00:00,297.0
288,522558,214458,2007-10-13 00:00:00,151.3
289,522558,214458,2007-10-13 01:00:00,348.5
290,522558,214458,2007-10-13 02:00:00,303.2
291,522558,214458,2007-10-13 03:00:00,346.4
292,522558,214458,2007-10-13 04:00:00,176.8
293,522558,214458,2007-10-13 05:00:00,183.1
294,522558,214458,2007-10-13 06:00:00,152.8
307,522558,214458,2007-10-13 19:00:00,183.1
308,522558,214458,2007-10-13 20:00:00,232.4
309,522558,214458,2007-10-13 21:00:00,306.8
310,522558,214458,2007-10-13 22:00:00,146.4
311,522558,214458,2007-10-13 23:00:00,188.5
312,522558,214458,2007-10-14 00:00:00,311.0
313,522558,214458,2007-10-14 01:00:00,145.1
314,522558,214458,2007-10-14 02:00:00,177.1
315,522558,214458,2007-10-14 03:00:00,143.6
316,522558,214458,2007-10-14 04:00:00,203.0
317,522558,214458,2007-10-14 05:00:00,203.1
318,522558,214458,2007-10-14 06:00:00,201.4
331,522558,214458,2007-10-14 19:00:00,154.2
332,522558,214458,2007-10-14 20:00:00,191.3
333,522558,214458,2007-10-14 21:00:00,286.2
334,522558,214458,2007-10-14 22:00:00,192.5
335,522558,214458,2007-10-14 23:00:00,254.4
336,522558,214458,2007-10-15 00:00:00,116.5
337,522558,214458,2007-10-15 01:00:00,337.7
338,522558,214458,2007-10-15 02:00:00,283.9
339,522558,214458,2007-10-15 03:00:00,262.9
340,522558,214458,2007-10-15 04:00:00,245.8
341,522558,214458,2007-10-15 05:00:00,304.2
342,522558,214458,2007-10-15 06:00:00,156.0
355,522558,214458,2007-10-15 19:00:00,257.3
356,522558,214458,2007-10-15 20:00:00,118.4
357,522558,214458,2007-10-15 21:00:00,180.9
358,522558,214458,2007-10-15 22:00:00,168.0
359,522558,214458,2007-10-15 23:00:00,156.9
360,522558,214458,2007-10-16 00:00:00,240.1
361,522558,214458,2007-10-16 01:00:00,295.6
362,522558,214458,2007-10-16 02:00:00,269.9
363,522558,214458,2007-10-16 03:00:00,309.3
364,522558,214458,2007-10-16 04:00:00,263.4
365,522558,214458,2007-10-16 05:00:00,238.0
366,522558,214458,2007-10-16 06:00:00,128.3
379,522558,214458,2007-10-16 19:00:00,255.5
380,522558,214458,2007-10-16 20:00:00,121.1
381,522558,214458,2007-10-16 21:00:00,199.2
382,522558,214458,2007-10-16 22:00:00,118.8
383,522558,214458,2007-10-16 23:00:00,277.7
384,522558,214458,2007-10-17 00:00:00,143.6
385,522558,214458,2007-10-17 01:00:00,198.3
386,522558,214458,2007-10-17 02:00:00,347.1
387,522558,214458,2007-10-17 03:00:00,347.9
388,522558,214458,2007-10-17 04:00:00,346.2
389,522558,214458,2007-10-17 05:00:00,158.1
390,522558,214458,2007-10-17 06:00:00,332.0
403,522558,214458,2007-10-17 19:00:00,112.4
404,522558,214458,2007-10-17 20:00:00,208.0
405,522558,214458,2007-10-17 21:00:00,198.3
406,522558,214458,2007-10-17 22:00:00,246.5
407,522558,214458,2007-10-17 23:00:00,280.0
408,522558,214458,2007-10-18 00:00:00,331.7
409,522558,214458,2007-10-18 01:00:00,195.3
410,522558,214458,2007-10-18 02:00:00,274.4
411,522558,214458,2007-10-18 03:00:00,157.6
412,522558,214458,2007-10-18 04:00:00,135.1
413,522558,214458,2007-10-18 05:00:00,250.3
414,522558,214458,2007-10-18 06:00:00,154.5
427,522558,214458,2007-10-18 19:00:00,227.9
428,522558,214458,2007-10-18 20:00:00,210.4
429,522558,214458,2007-10-18 21:00:00,293.3
430,522558,214458,2007-10-18 22:00:00,246.6
431,522558,214458,2007-10-18 23:00:00,161.7
432,522558,214458,2007-10-19 00:00:00,270.6
433,522558,214458,2007-10-19 01:00:00,317.4
434,522558,214458,2007-10-19 02:00:00,178.0
435,522558,214458,2007-10-19 03:00:00,114.7
436,522558,214458,2007-10-19 04:00:00,289.5
437,522558,214458,2007-10-19 05:00:00,341.0
438,522558,214458,2007-10-19 06:00:00,249.4
451,522558,214458,2007-10-19 19:00:00,294.2
452,522558,214458,2007-10-19 20:00:00,196.4
453,522558,214458,2007-10-19 21:00:00,137.3
454,522558,214458,2007-10-19 22:00:00,124.9
455,522558,214458,2007-10-19 23:00:00,188.4
456,522558,214458,2007-10-20 00:00:00,292.5
457,522558,214458,2007-10-20 01:00:00,234.6
458,522558,214458,2007-10-20 02:00:00,162.2
459,522558,214458,2007-10-20 03:00:00,215.6
460,522558,214458,2007-10-20 04:00:00,248.9
461,522558,214458,2007-10-20 05:00:00,200.8
462,522558,214458,2007-10-20 06:00:00,156.1
475,522558,214458,2007-10-20 19:00:00,124.3
476,522558,214458,2007-10-20 20:00:00,244.4
477,522558,214458,2007-10-20 21:00:00,162.4
478,522558,214458,2007-10-20 22:00:00,287.7
479,522558,214458,2007-10-20 23:00:00,285.4
480,522558,214458,2007-10-21 00:00:00,337.5
481,522558,214458,2007-10-21 01:00:00,189.6
482,522558,214458,2007-10-21 02:00:00,150.9
483,522558,214458,2007-10-21 03:00:00,346.4
484,522558,214458,2007-10-21 04:00:00,304.9
485,522558,214458,2007-10-21 05:00:00,330.8
486,522558,214458,2007-10-21 06:00:00,207.4
499,522558,214458,2007-10-21 19:00:00,132.6
500,522558,214458,2007-10-21 20:00:00,158.3
501,522558,214458,2007-10-21 21:00:00,294.8
502,522558,214458,2007-10-21 22:00:00,301.1
503,522558,214458,2007-10-21 23:00:00,294.1
504,522558,214458,2007-10-22 00:00:00,122.2
505,522558,214458,2007-10-22 01:00:00,268.7
506,522558,214458,2007-10-22 02:00:00,260.0
507,522558,214458,2007-10-22 03:00:00,126.2
508,522558,214458,2007-10-22 04:00:00,328.5
509,522558,214458,2007-10-22 05:00:00,308.0
510,522558,214458,2007-10-22 06:00:00,227.4
523,522558,214458,2007-10-22 19:00:00,317.0
524,522558,214458,2007-10-22 20:00:00,294.8
525,522558,214458,2007-10-22 21:00:00,236.8
526,522558,214458,2007-10-22 22:00:00,336.8
527,522558,214458,2007-10-22 23:00:00,333.2
528,522558,214458,2007-10-23 00:00:00,348.7
529,522558,214458,2007-10-23 01:00:00,333.3
530,522558,214458,2007-10-23 02:00:00,130.3
531,522558,214458,2007-10-23 03:00:00,320.5
532,522558,214458,2007-10-23 04:00:00,207.4
533,522558,214458,2007-10-23 05:00:00,214.3
534,522558,214458,2007-10-23 06:00:00,171.7
547,522558,214458,2007-10-23 19:00:00,315.5
548,522558,214458,2007-10-23 20:00:00,210.2
549,522558,214458,2007-10-23 21:00:00,284.7
550,522558,214458,2007-10-23 22:00:00,233.6
551,522558,214458,2007-10-23 23:00:00,126.3
552,522558,214458,2007-10-24 00:00:00,327.7
553,522558,214458,2007-10-24 01:00:00,145.1
554,522558,214458,2007-10-24 02:00:00,158.7
555,522558,214458,2007-10-24 03:00:00,281.9
556,522558,214458,2007-10-24 04:00:00,317.9
557,522558,214458,2007-10-24 05:00:00,185.1
558,522558,214458,2007-10-24 06:00:00,128.2
571,522558,214458,2007-10-24 19:00:00,186.7
572,522558,214458,2007-10-24 20:00:00,117.2
573,522558,214458,2007-10-24 21:00:00,180.8
574,522558,214458,2007-10-24 22:00:00,235.6
575,522558,214458,2007-10-24 23:00:00,319.3
576,522558,214458,2007-10-25 00:00:00,193.3
577,522558,214458,2007-10-25 01:00:00,236.0
578,522558,214458,2007-10-25 02:00:00,299.1
579,522558,214458,2007-10-25 03:00:00,160.3
580,522558,214458,2007-10-25 04:00:00,240.5
581,522558,214458,2007-10-25 05:00:00,111.9
582,522558,214458,2007-10-25 06:00:00,156.1
594,522558,214458,2007-10-25 18:00:00,127.1
595,522558,214458,2007-10-25 19:00:00,165.6
596,522558,214458,2007-10-25 20:00:00,202.1
597,522558,214458,2007-10-25 21:00:00,200.8
598,522558,214458,2007-10-25 22:00:00,158.2
599,522558,214458,2007-10-25 23:00:00,256.6
600,522558,214458,2007-10-26 00:00:00,261.8
601,522558,214458,2007-10-26 01:00:00,184.2
602,522558,214458,2007-10-26 02:00:00,324.4
603,522558,214458,2007-10-26 03:00:00,198.5
604,522558,214458,2007-10-26 04:00:00,266.4
605,522558,214458,2007-10-26 05:00:00,113.7
606,522558,214458,2007-10-26 06:00:00,144.3
618,522558,214458,2007-10-26 18:00:00,257.2
619,522558,214458,2007-10-26 19:00:00,319.5
620,522558,214458,2007-10-26 20:00:00,251.1
621,522558,214458,2007-10-26 21:00:00,284.7
622,522558,214458,2007-10-26 22:00:00,339.1
623,522558,214458,2007-10-26 23:00:00,164.2
624,522558,214458,2007-10-27 00:00:00,216.4
625,522558,214458,2007-10-27 01:00:00,264.2
626,522558,214458,2007-10-27 02:00:00,322.0
627,522558,214458,2007-10-27 03:00:00,245.5
628,522558,214458,2007-10-27 04:00:00,148.3
629,522558,214458,2007-10-27 05:00:00,176.4
630,522558,214458,2007-10-27 06:00:00,335.6
642,522558,214458,2007-10-27 18:00:00,268.7
643,522558,214458,2007-10-27 19:00:00,142.3
644,522558,214458,2007-10-27 20:00:00,317.2
645,522558,214458,2007-10-27 21:00:00,308.1
646,522558,214458,2007-10-27 22:00:00,329.2
647,522558,214458,2007-10-27 23:00:00,237.4
648,522558,214458,2007-10-28 00:00:00,245.4
649,522558,214458,2007-10-28 01:00:00,117.6
650,522558,214458,2007-10-28 02:00:00,121.6
651,522558,214458,2007-10-28 03:00:00,157.7
652,522558,214458,2007-10-28 04:00:00,275.9
653,522558,214458,2007-10-28 05:00:00,339.8
654,522558,214458,2007-10-28 06:00:00,257.6
666,522558,214458,2007-10-28 18:00:00,276.9
667,522558,214458,2007-10-28 19:00:00,179.5
668,522558,214458,2007-10-28 20:00:00,265.0
669,522558,214458,2007-10-28 21:00:00,237.5
670,522558,214458,2007-10-28 22:00:00,322.5
671,522558,214458,2007-10-28 23:00:00,234.0
672,522558,214458,2007-10-29 00:00:00,343.5
673,522558,214458,2007-10-29 01:00:00,118.4
674,522558,214458,2007-10-29 02:00:00,210.5
675,522558,214458,2007-10-29 03:00:00,163.9
676,522558,214458,2007-10-29 04:00:00,312.4
677,522558,214458,2007-10-29 05:00:00,135.0
678,522558,214458,2007-10-29 06:00:00,117.7
690,522558,214458,2007-10-29 18:00:00,259.0
691,522558,214458,2007-10-29 19:00:00,155.4
692,522558,214458,2007-10-29 20:00:00,177.2
693,522558,214458,2007-10-29 21:00:00,212.2
694,522558,214458,2007-10-29 22:00:00,343.4
695,522558,214458,2007-10-29 23:00:00,286.0
696,522558,214458,2007-10-30 00:00:00,118.2
697,522558,214458,2007-10-30 01:00:00,340.0
698,522558,214458,2007-10-30 02:00:00,290.7
699,522558,214458,2007-10-30 03:00:00,149.7
700,522558,214458,2007-10-30 04:00:00,278.5
701,522558,214458,2007-10-30 05:00:00,325.1
702,522558,214458,2007-10-30 06:00:00,260.5
714,522558,214458,2007-10-30 18:00:00,321.9
715,522558,214458,2007-10-30 19:00:00,112.5
716,522558,214458,2007-10-30 20:00:00,192.1
717,522558,214458,2007-10-30 21:00:00,275.8
718,522558,214458,2007-10-30 22:00:00,139.6
719,522558,214458,2007-10-30 23:00:00,220.8
720,522558,214458,2007-10-31 00:00:00,263.1
721,522558,214458,2007-10-31 01:00:00,114.3
722,522558,214458,2007-10-31 02:00:00,191.5
723,522558,214458,2007-10-31 03:00:00,169.0
724,522558,214458,2007-10-31 04:00:00,201.6
725,522558,214458,2007-10-31 05:00:00,321.3
726,522558,214458,2007-10-31 06:00:00,112.5
738,522558,214458,2007-10-31 18:00:00,195.8
739,522558,214458,2007-10-31 19:00:00,152.0
740,522558,214458,2007-10-31 20:00:00,323.1
741,522558,214458,2007-10-31 21:00:00,222.1
742,522558,214458,2007-10-31 22:00:00,263.7
743,522558,214458,2007-10-31 23:00:00,156.1
744,522558,214458,2007-11-01 00:00:00,251.5
745,522558,214458,2007-11-01 01:00:00,186.5
746,522558,214458,2007-11-01 02:00:00,195.6
747,522558,214458,2007-11-01 03:00:00,239.0
748,522558,214458,2007-11-01 04:00:00,294.5
749,522558,214458,2007-11-01 05:00:00,232.7
750,522558,214458,2007-11-01 06:00:00,296.8
762,522558,214458,2007-11-01 18:00:00,169.7
763,522558,214458,2007-11-01 19:00:00,290.7
764,522558,214458,2007-11-01 20:00:00,241.8
765,522558,214458,2007-11-01 21:00:00,256.3
766,522558,214458,2007-11-01 22:00:00,222.2
767,522558,214458,2007-11-01 23:00:00,162.2
768,522558,214458,2007-11-02 00:00:00,252.1
769,522558,214458,2007-11-02 01:00:00,139.7
770,522558,214458,2007-11-02 02:00:00,128.7
771,522558,214458,2007-11-02 03:00:00,238.4
772,522558,214458,2007-11-02 04:00:00,169.9
773,522558,214458,2007-11-02 05:00:00,250.7
774,522558,214458,2007-11-02 06:00:00,119.2
786,522558,214458,2007-11-02 18:00:00,153.6
787,522558,214458,2007-11-02 19:00:00,167.4
788,522558,214458,2007-11-02 20:00:00,144.3
789,522558,214458,2007-11-02 21:00:00,313.3
790,522558,214458,2007-11-02 22:00:00,338.2
791,522558,214458,2007-11-02 23:00:00,328.5
792,522558,214458,2007-11-03 00:00:00,263.7
793,522558,214458,2007-11-03 01:00:00,277.7
794,522558,214458,2007-11-03 02:00:00,300.7
795,522558,214458,2007-11-03 03:00:00,285.6
796,522558,214458,2007-11-03 04:00:00,166.0
797,522558,214458,2007-11-03 05:00:00,349.5
798,522558,214458,2007-11-03 06:00:00,215.1
810,522558,214458,2007-11-03 18:00:00,287.1
811,522558,214458,2007-11-03 19:00:00,301.6
812,522558,214458,2007-11-03 20:00:00,127.1
813,522558,214458,2007-11-03 21:00:00,213.7
814,522558,214458,2007-11-03 22:00:00,345.9
815,522558,214458,2007-11-03 23:00:00,290.8
816,522558,214458,2007-11-04 00:00:00,237.2
817,522558,214458,2007-11-04 01:00:00,133.8
818,522558,214458,2007-11-04 02:00:00,240.7
819,522558,214458,2007-11-04 03:00:00,179.3
820,522558,214458,2007-11-04 04:00:00,242.9
821,522558,214458,2007-11-04 05:00:00,215.0
822,522558,214458,2007-11-04 06:00:00,116.2
834,522558,214458,2007-11-04 18:00:00,294.8
835,522558,214458,2007-11-04 19:00:00,202.7
836,522558,214458,2007-11-04 20:00:00,267.7
837,522558,214458,2007-11-04 21:00:00,319.5
838,522558,214458,2007-11-04 22:00:00,180.6
839,522558,214458,2007-11-04 23:00:00,223.4
840,522558,214458,2007-11-05 00:00:00,347.2
841,522558,214458,2007-11-05 01:00:00,286.1
842,522558,214458,2007-11-05 02:00:00,328.7
843,522558,214458,2007-11-05 03:00:00,218.4
844,522558,214458,2007-11-05 04:00:00,258.8
845,522558,214458,2007-11-05 05:00:00,170.2
846,522558,214458,2007-11-05 06:00:00,217.2
858,522558,214458,2007-11-05 18:00:00,128.6
859,522558,214458,2007-11-05 19:00:00,138.7
860,522558,214458,2007-11-05 20:00:00,198.2
861,522558,214458,2007-11-05 21:00:00,157.3
862,522558,214458,2007-11-05 22:00:00,177.5
863,522558,214458,2007-11-05 23:00:00,256.8
864,522558,214458,2007-11-06 00:00:00,136.6
865,522558,214458,2007-11-06 01:00:00,200.2
866,522558,214458,2007-11-06 02:00:00,203.3
867,522558,214458,2007-11-06 03:00:00,253.1
868,522558,214458,2007-11-06 04:00:00,254.8
869,522558,214458,2007-11-06 05:00:00,231.1
870,522558,214458,2007-11-06 06:00:00,232.0
882,522558,214458,2007-11-06 18:00:00,318.6
883,522558,214458,2007-11-06 19:00:00,348.6
884,522558,214458,2007-11-06 20:00:00,257.1
885,522558,214458,2007-11-06 21:00:00,134.2
886,522558,214458,2007-11-06 22:00:00,223.0
887,522558,214458,2007-11-06 23:00:00,202.6
888,522558,214458,2007-11-07 00:00:00,134.3
889,522558,214458,2007-11-07 01:00:00,187.1
890,522558,214458,2007-11-07 02:00:00,144.5
891,522558,214458,2007-11-07 03:00:00,287.4
892,522558,214458,2007-11-07 04:00:00,185.9
893,522558,214458,2007-11-07 05:00:00,330.3
894,522558,214458,2007-11-07 06:00:00,292.1
906,522558,214458,2007-11-07 18:00:00,287.5
907,522558,214458,2007-11-07 19:00:00,212.5
908,522558,214458,2007-11-07 20:00:00,191.9
909,522558,214458,2007-11-07 21:00:00,286.0
910,522558,214458,2007-11-07 22:00:00,341.1
911,522558,214458,2007-11-07 23:00:00,160.8
912,522558,214458,2007-11-08 00:00:00,142.3
913,522558,214458,2007-11-08 01:00:00,203.4
914,522558,214458,2007-11-08 02:00:00,241.3
915,522558,214458,2007-11-08 03:00:00,278.4
916,522558,214458,2007-11-08 04:00:00,140.7
917,522558,214458,2007-11-08 05:00:00,205.4
918,522558,214458,2007-11-08 06:00:00,323.6
930,522558,214458,2007-11-08 18:00:00,203.6
931,522558,214458,2007-11-08 19:00:00,179.3
932,522558,214458,2007-11-08 20:00:00,320.6
933,522558,214458,2007-11-08 21:00:00,292.8
934,522558,214458,2007-11-08 22:00:00,234.7
935,522558,214458,2007-11-08 23:00:00,246.5
936,522558,214458,2007-11-09 00:00:00,260.4
937,522558,214458,2007-11-09 01:00:00,195.0
938,522558,214458,2007-11-09 02:00:00,151.3
939,522558,214458,2007-11-09 03:00:00,319.2
940,522558,214458,2007-11-09 04:00:00,119.4
941,522558,214458,2007-11-09 05:00:00,347.4
942,522558,214458,2007-11-09 06:00:00,272.0
954,522558,214458,2007-11-09 18:00:00,183.2
955,522558,214458,2007-11-09 19:00:00,189.6
956,522558,214458,2007-11-09 20:00:00,113.3
957,522558,214458,2007-11-09 21:00:00,244.1
958,522558,214458,2007-11-09 22:00:00,142.0
959,522558,214458,2007-11-09 23:00:00,339.8
960,522558,214458,2007-11-10 00:00:00,340.7
961,522558,214458,2007-11-10 01:00:00,118.0
962,522558,214458,2007-11-10 02:00:00,308.3
963,522558,214458,2007-11-10 03:00:00,258.9
964,522558,214458,2007-11-10 04:00:00,134.6
965,522558,214458,2007-11-10 05:00:00,227.9
966,522558,214458,2007-11-10 06:00:00,254.8
978,522558,214458,2007-11-10 18:00:00,200.5
979,522558,214458,2007-11-10 19:00:00,114.2
980,522558,214458,2007-11-10 20:00:00,221.2
981,522558,214458,2007-11-10 21:00:00,257.7
982,522558,214458,2007-11-10 22:00:00,330.5
983,522558,214458,2007-11-10 23:00:00,141.8
984,522558,214458,2007-11-11 00:00:00,233.8
985,522558,214458,2007-11-11 01:00:00,242.5
986,522558,214458,2007-11-11 02:00:00,113.9
987,522558,214458,2007-11-11 03:00:00,243.5
988,522558,214458,2007-11-11 04:00:00,302.2
989,522558,214458,2007-11-11 05:00:00,270.1
990,522558,214458,2007-11-11 06:00:00,172.5
1002,522558,214458,2007-11-11 18:00:00,224.1
1003,522558,214458,2007-11-11 19:00:00,174.1
1004,522558,214458,2007-11-11 20:00:00,274.0
1005,522558,214458,2007-11-11 21:00:00,119.2
1006,522558,214458,2007-11-11 22:00:00,182.9
1007,522558,214458,2007-11-11 23:00:00,174.2
1008,522558,214458,2007-11-12 00:00:00,288.1
1009,522558,214458,2007-11-12 01:00:00,345.7
1010,522558,214458,2007-11-12 02:00:00,304.4
1011,522558,214458,2007-11-12 03:00:00,159.5
1012,522558,214458,2007-11-12 04:00:00,255.2
1013,522558,214458,2007-11-12 05:00:00,251.2
1014,522558,214458,2007-11-12 06:00:00,325.6
1026,522558,214458,2007-11-12 18:00:00,126.0
1027,522558,214458,2007-11-12 19:00:00,237.6
1028,522558,214458,2007-11-12 20:00:00,307.5
1029,522558,214458,2007-11-12 21:00:00,169.4
1030,522558,214458,2007-11-12 22:00:00,330.9
1031,522558,214458,2007-11-12 23:00:00,332.3
1032,522558,214458,2007-11-13 00:00:00,235.4
1033,522558,214458,2007-11-13 01:00:00,327.5
1034,522558,214458,2007-11-13 02:00:00,284.4
1035,522558,214458,2007-11-13 03:00:00,246.1
1036,522558,214458,2007-11-13 04:00:00,224.0
1037,522558,214458,2007-11-13 05:00:00,331.0
1038,522558,214458,2007-11-13 06:00:00,232.2
1039,522558,214458,2007-11-13 07:00:00,151.0
1050,522558,214458,2007-11-13 18:00:00,237.5
1051,522558,214458,2007-11-13 19:00:00,237.3
1052,522558,214458,2007-11-13 20:00:00,230.3
1053,522558,214458,2007-11-13 21:00:00,335.8
1054,522558,214458,2007-11-13 22:00:00,319.9
1055,522558,214458,2007-11-13 23:00:00,234.1
1056,522558,214458,2007-11-14 00:00:00,243.4
1057,522558,214458,2007-11-14 01:00:00,289.1
1058,522558,214458,2007-11-14 02:00:00,110.1
1059,522558,214458,2007-11-14 03:00:00,329.7
1060,522558,214458,2007-11-14 04:00:00,196.3
1061,522558,214458,2007-11-14 05:00:00,193.6
1062,522558,214458,2007-11-14 06:00:00,205.1
1074,522558,214458,2007-11-14 18:00:00,140.1
